Time,Stage 1 Speed,Stage 2 Speed,Stage 1 Altitude,Stage 2 Altitude,Stage 1 LOX,Stage 2 LOX,Stage 1 CH4,Stage 2 CH4,Stage 1 Pitch,Stage 2 Pitch,Stage 1 Engines,Stage 2 Engines,Stage 1 Center Engines,Stage 2 Center Engines,Stage 1 Middle Engines,Stage 1 Outer Engines,Stage 2 Outer Engines
306.37,,9887.00,,139.00,,55.40,,54.20,,,,6.00,,3.00,,,3.00,
306.40,,9888.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
306.43,,9889.00,,139.00,,55.40,,54.20,,,,6.00,,3.00,,,3.00,
306.47,,9891.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
306.50,,9893.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
306.53,,9894.00,,139.00,,55.40,,54.20,,,,6.00,,3.00,,,3.00,
306.56,,9895.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
306.60,,9896.00,,139.00,,55.40,,54.20,,71.00,,6.00,,3.00,,,3.00,
306.63,,9898.00,,139.00,,55.40,,54.20,,71.00,,6.00,,3.00,,,3.00,
306.67,,9900.00,,139.00,,55.40,,54.20,,71.00,,6.00,,3.00,,,3.00,
306.70,,9901.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
306.73,,9903.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
306.77,,9904.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
306.80,,9905.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
306.83,,9907.00,,139.00,,55.40,,54.20,,,,6.00,,3.00,,,3.00,
306.87,,9908.00,,139.00,,55.40,,54.20,,,,6.00,,3.00,,,3.00,
306.90,,9910.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
306.93,,9911.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
306.97,,9913.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
307.00,,9914.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
307.03,,9916.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
307.07,,9917.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
307.10,,9919.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
307.14,,9920.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
307.17,,9922.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
307.20,,9923.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
307.23,,9925.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
307.27,,9926.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
307.30,,9928.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
307.33,,9929.00,,139.00,,55.40,,54.20,,70.00,,6.00,,3.00,,,3.00,
307.37,,9931.00,,139.00,,55.40,,54.20,,,,6.00,,3.00,,,3.00,
307.40,,9932.00,,139.00,,55.40,,54.20,,,,6.00,,3.00,,,3.00,
307.43,,9934.00,,139.00,,55.40,,54.20,,,,6.00,,3.00,,,3.00,
307.47,,9936.00,,139.00,,55.40,,54.20,,,,6.00,,3.00,,,3.00,
307.50,,9937.00,,139.00,,55.40,,54.20,,,,6.00,,3.00,,,3.00,
307.53,,9939.00,,139.00,,55.40,,54.20,,,,6.00,,3.00,,,3.00,
307.57,,9940.00,,139.00,,55.40,,53.80,,,,6.00,,3.00,,,3.00,
307.60,,9941.00,,139.00,,55.40,,53.80,,,,6.00,,3.00,,,3.00,
307.63,,9943.00,,139.00,,55.40,,53.80,,,,6.00,,3.00,,,3.00,
307.67,,9945.00,,139.00,,55.40,,53.80,,70.00,,6.00,,3.00,,,3.00,
307.70,,9947.00,,139.00,,55.40,,53.80,,70.00,,6.00,,3.00,,,3.00,
307.73,,9948.00,,139.00,,55.40,,53.80,,,,6.00,,3.00,,,3.00,
307.77,,9949.00,,139.00,,55.40,,53.80,,,,6.00,,3.00,,,3.00,
307.80,,9950.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
307.83,,9952.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
307.87,,9954.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
307.90,,9956.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
307.93,,9957.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
307.97,,9958.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.00,,9960.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.03,,9962.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.07,,9963.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.10,,9965.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.13,,9966.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.17,,9968.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.20,,9969.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.23,,9971.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.27,,9972.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.30,,9974.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.33,,9975.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.37,,9976.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.40,,9977.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.43,,9979.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.47,,9981.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.50,,9983.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.53,,9984.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.57,,9985.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.60,,9986.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.63,,9987.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.67,,9989.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.70,,9991.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.73,,9992.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.76,,9993.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.80,,9996.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.83,,9996.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.87,,9999.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.90,,10001.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.93,,10002.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
308.97,,10003.00,,139.00,,55.00,,53.80,,70.00,,6.00,,3.00,,,3.00,
309.00,,10005.00,,139.00,,55.00,,53.80,,70.00,,6.00,,3.00,,,3.00,
309.03,,10006.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
309.07,,10008.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
309.10,,10010.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
309.13,,10011.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
309.17,,10012.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
309.20,,10013.00,,139.00,,55.00,,53.80,,,,6.00,,3.00,,,3.00,
309.23,,10016.00,,139.00,,55.00,,53.30,,,,6.00,,3.00,,,3.00,
309.27,,10017.00,,139.00,,55.00,,53.30,,,,6.00,,3.00,,,3.00,
309.30,,10019.00,,139.00,,55.00,,53.30,,,,6.00,,3.00,,,3.00,
309.33,,10020.00,,139.00,,55.00,,53.30,,,,6.00,,3.00,,,3.00,
309.37,,10022.00,,139.00,,55.00,,53.30,,,,6.00,,3.00,,,3.00,
309.40,,10023.00,,139.00,,55.00,,53.30,,,,6.00,,3.00,,,3.00,
309.43,,10025.00,,139.00,,55.00,,53.30,,,,6.00,,3.00,,,3.00,
309.47,,10027.00,,139.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
309.50,,10028.00,,139.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
309.53,,10030.00,,139.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
309.57,,10031.00,,139.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
309.60,,10032.00,,139.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
309.63,,10034.00,,139.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
309.67,,10036.00,,139.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
309.70,,10038.00,,139.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
309.73,,10039.00,,139.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
309.77,,10040.00,,139.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
309.80,,10042.00,,139.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
309.83,,10044.00,,139.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
309.87,,10045.00,,139.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
309.90,,10047.00,,139.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
309.93,,10048.00,,139.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
309.97,,10050.00,,139.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
310.00,,10051.00,,139.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
310.03,,10053.00,,140.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
310.07,,10054.00,,140.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
310.10,,10056.00,,140.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
310.13,,10057.00,,140.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
310.17,,10058.00,,140.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
310.20,,10060.00,,140.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
310.23,,10062.00,,140.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
310.27,,10063.00,,140.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
310.30,,10065.00,,140.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
310.33,,10066.00,,140.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
310.37,,10067.00,,140.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
310.40,,10069.00,,140.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
310.43,,10070.00,,140.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
310.47,,10072.00,,140.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
310.50,,10074.00,,140.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
310.53,,10075.00,,140.00,,54.60,,53.30,,,,6.00,,3.00,,,3.00,
310.57,,10078.00,,140.00,,54.60,,52.90,,,,6.00,,3.00,,,3.00,
310.60,,10079.00,,140.00,,54.60,,52.90,,,,6.00,,3.00,,,3.00,
310.63,,10081.00,,140.00,,54.60,,52.90,,,,6.00,,3.00,,,3.00,
310.67,,10083.00,,140.00,,54.60,,52.90,,,,6.00,,3.00,,,3.00,
310.70,,10084.00,,140.00,,54.60,,52.90,,,,6.00,,3.00,,,3.00,
310.73,,10086.00,,140.00,,54.60,,52.90,,,,6.00,,3.00,,,3.00,
310.77,,10087.00,,140.00,,54.60,,52.90,,,,6.00,,3.00,,,3.00,
310.80,,10089.00,,140.00,,54.60,,52.90,,,,6.00,,3.00,,,3.00,
310.83,,10090.00,,140.00,,54.60,,52.90,,,,6.00,,3.00,,,3.00,
310.87,,10092.00,,140.00,,54.60,,52.90,,,,6.00,,3.00,,,3.00,
310.90,,10093.00,,140.00,,54.60,,52.90,,,,6.00,,3.00,,,3.00,
310.93,,10095.00,,140.00,,54.60,,52.90,,,,6.00,,3.00,,,3.00,
310.97,,10096.00,,140.00,,54.60,,52.90,,,,6.00,,3.00,,,3.00,
311.00,,10098.00,,140.00,,54.60,,52.90,,,,6.00,,3.00,,,3.00,
311.03,,10100.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.07,,10101.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.10,,10103.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.14,,10104.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.17,,10106.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.20,,10108.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.23,,10109.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.27,,10111.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.30,,10112.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.33,,10114.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.37,,10115.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.40,,10117.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.43,,10119.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.47,,10120.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.50,,10122.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.53,,10123.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.56,,10124.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.60,,10126.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.63,,10128.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.67,,10130.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.70,,10131.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.73,,10132.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.77,,10134.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.80,,10135.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.83,,10137.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.87,,10139.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.90,,10140.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.93,,10142.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
311.97,,10142.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
312.00,,10146.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
312.04,,10146.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
312.07,,10149.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
312.10,,10150.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
312.14,,10151.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
312.17,,10152.00,,140.00,,54.20,,52.90,,,,6.00,,3.00,,,3.00,
312.20,,10154.00,,140.00,,54.20,,52.50,,,,6.00,,3.00,,,3.00,
312.23,,10156.00,,140.00,,54.20,,52.50,,,,6.00,,3.00,,,3.00,
312.27,,10157.00,,140.00,,54.20,,52.50,,,,6.00,,3.00,,,3.00,
312.30,,10159.00,,140.00,,54.20,,52.50,,,,6.00,,3.00,,,3.00,
312.33,,10160.00,,140.00,,54.20,,52.50,,,,6.00,,3.00,,,3.00,
312.36,,10161.00,,140.00,,54.20,,52.50,,,,6.00,,3.00,,,3.00,
312.40,,10163.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
312.43,,10165.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
312.47,,10166.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
312.50,,10168.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
312.53,,10169.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
312.56,,10170.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
312.60,,10170.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
312.63,,10174.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
312.67,,10175.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
312.70,,10177.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
312.73,,10178.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
312.77,,10179.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
312.80,,10181.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
312.83,,10183.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
312.87,,10185.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
312.90,,10186.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
312.93,,10188.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
312.97,,10189.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
313.00,,10191.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
313.03,,10193.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
313.07,,10194.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
313.10,,10196.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
313.14,,10197.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
313.17,,10198.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
313.20,,10200.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
313.23,,10202.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
313.27,,10204.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
313.30,,10205.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
313.33,,10206.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
313.37,,10208.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
313.40,,10210.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
313.43,,10211.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
313.47,,10213.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
313.50,,10214.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
313.53,,10216.00,,140.00,,53.80,,52.50,,,,6.00,,3.00,,,3.00,
313.57,,10217.00,,140.00,,53.80,,52.10,,,,6.00,,3.00,,,3.00,
313.60,,10219.00,,140.00,,53.80,,52.10,,,,6.00,,3.00,,,3.00,
313.63,,10221.00,,140.00,,53.80,,52.10,,,,6.00,,3.00,,,3.00,
313.67,,10222.00,,140.00,,53.80,,52.10,,,,6.00,,3.00,,,3.00,
313.70,,10224.00,,140.00,,53.80,,52.10,,,,6.00,,3.00,,,3.00,
313.73,,10225.00,,140.00,,53.80,,52.10,,,,6.00,,3.00,,,3.00,
313.77,,10226.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
313.80,,10228.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
313.83,,10230.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
313.87,,10231.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
313.90,,10233.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
313.93,,10234.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
313.97,,10235.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.00,,10237.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.04,,10239.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.07,,10240.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.10,,10242.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.13,,10243.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.17,,10244.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.20,,10246.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.23,,10248.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.27,,10249.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.30,,10251.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.33,,10252.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.37,,10253.00,,140.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.40,,10255.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.43,,10257.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.47,,10259.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.50,,10260.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.53,,10261.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.57,,10263.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.60,,10265.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.63,,10267.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.66,,10268.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.70,,10270.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.73,,10271.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.77,,10272.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.80,,10275.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.83,,10276.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.87,,10278.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.90,,10279.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.93,,10281.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
314.97,,10282.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
315.00,,10284.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
315.03,,10286.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
315.07,,10288.00,,141.00,,53.30,,52.10,,,,6.00,,3.00,,,3.00,
315.10,,10289.00,,141.00,,52.90,,52.10,,,,6.00,,3.00,,,3.00,
315.13,,10290.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.17,,10292.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.20,,10293.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.23,,10295.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.27,,10296.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.30,,10299.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.33,,10301.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.37,,10302.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.40,,10302.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.43,,10305.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.47,,10307.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.50,,10308.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.53,,10309.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.57,,10310.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.60,,10312.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.63,,10314.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.67,,10316.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.70,,10317.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.73,,10318.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.77,,10319.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.80,,10321.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.83,,10323.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.87,,10325.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.90,,10326.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.93,,10328.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
315.97,,10329.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
316.00,,10331.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
316.04,,10332.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
316.07,,10334.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
316.10,,10336.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
316.14,,10337.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
316.17,,10338.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
316.20,,10340.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
316.23,,10342.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
316.27,,10343.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
316.30,,10345.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
316.33,,10346.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
316.37,,10347.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
316.40,,10350.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
316.43,,10351.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
316.47,,10353.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
316.50,,10355.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
316.53,,10356.00,,141.00,,52.90,,51.70,,,,6.00,,3.00,,,3.00,
316.57,,10357.00,,141.00,,52.90,,51.20,,,,6.00,,3.00,,,3.00,
316.60,,10359.00,,141.00,,52.90,,51.20,,,,6.00,,3.00,,,3.00,
316.63,,10361.00,,141.00,,52.90,,51.20,,,,6.00,,3.00,,,3.00,
316.67,,10363.00,,141.00,,52.90,,51.20,,,,6.00,,3.00,,,3.00,
316.70,,10364.00,,141.00,,52.90,,51.20,,,,6.00,,3.00,,,3.00,
