Time,Stage 1 Speed,Stage 2 Speed,Stage 1 Altitude,Stage 2 Altitude,Stage 1 LOX,Stage 2 LOX,Stage 1 CH4,Stage 2 CH4,Stage 1 Pitch,Stage 2 Pitch,Stage 1 Engines,Stage 2 Engines,Stage 1 Center Engines,Stage 2 Center Engines,Stage 1 Middle Engines,Stage 1 Outer Engines,Stage 2 Outer Engines
194.49,7241.00,8204.00,955.00,977.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
194.52,7241.00,8205.00,955.00,978.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
194.56,7240.00,8206.00,955.00,978.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
194.59,7240.00,8206.00,955.00,978.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
194.62,7240.00,8206.00,955.00,978.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
194.65,7239.00,8208.00,956.00,978.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
194.69,7239.00,8208.00,956.00,978.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
194.72,7239.00,8209.00,956.00,978.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
194.76,7238.00,8210.00,956.00,979.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
194.79,7238.00,8210.00,956.00,979.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
194.82,7238.00,8211.00,957.00,979.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
194.90,7238.00,8211.00,957.00,979.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
194.92,7237.00,8213.00,957.00,980.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
194.96,7236.00,8214.00,957.00,980.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
194.99,7236.00,8215.00,958.00,980.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.02,7236.00,8215.00,958.00,980.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.06,7235.00,8216.00,958.00,981.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.09,7235.00,8217.00,958.00,981.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.12,7235.00,8217.00,958.00,981.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.16,7234.00,8218.00,959.00,982.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.19,7234.00,8218.00,959.00,982.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.22,7234.00,8219.00,959.00,982.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.26,7233.00,8220.00,959.00,982.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.29,7233.00,8221.00,959.00,982.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.32,7233.00,8221.00,960.00,983.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.36,7232.00,8222.00,960.00,983.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.39,7232.00,8223.00,960.00,983.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.42,7232.00,8223.00,960.00,983.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.46,7231.00,8224.00,960.00,983.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.49,7231.00,8225.00,961.00,984.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.52,7231.00,8225.00,961.00,985.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.56,7230.00,8226.00,961.00,985.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.59,7230.00,8227.00,961.00,985.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.62,7230.00,8227.00,961.00,985.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.66,7229.00,8228.00,961.00,985.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.69,7229.00,8229.00,962.00,985.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.72,7229.00,8229.00,962.00,986.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.76,7229.00,8230.00,962.00,986.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.79,7228.00,8230.00,962.00,986.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.82,7228.00,8231.00,962.00,986.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.86,7228.00,8232.00,963.00,986.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.89,7228.00,8232.00,963.00,986.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.92,,8233.00,963.00,986.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.96,,8234.00,963.00,987.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
195.99,,8234.00,963.00,987.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.02,7226.00,8235.00,963.00,987.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.06,7226.00,8236.00,964.00,988.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.09,7226.00,8237.00,964.00,989.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.12,7225.00,8238.00,964.00,989.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.16,7225.00,8238.00,964.00,989.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.19,7225.00,8239.00,964.00,989.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.22,7224.00,8239.00,965.00,989.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.26,7224.00,8240.00,965.00,989.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.29,7224.00,8241.00,965.00,989.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.32,7223.00,8242.00,965.00,990.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.36,7223.00,8242.00,965.00,990.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.39,7223.00,8243.00,965.00,990.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.42,7222.00,8243.00,966.00,990.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.46,7222.00,8244.00,966.00,990.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.49,7222.00,8245.00,966.00,990.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.53,,8246.00,966.00,991.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.56,,8246.00,966.00,991.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.59,,8247.00,967.00,991.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.62,7220.00,8248.00,967.00,992.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.66,7220.00,8248.00,967.00,992.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.69,7220.00,8249.00,967.00,993.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.72,7219.00,8250.00,967.00,993.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.76,7219.00,8250.00,968.00,993.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.79,7219.00,8251.00,968.00,993.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.82,7218.00,8252.00,968.00,993.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.90,7218.00,8252.00,968.00,993.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.92,7217.00,8254.00,969.00,994.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.96,7217.00,8254.00,969.00,994.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
196.99,7217.00,8255.00,969.00,994.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.02,7217.00,8256.00,969.00,994.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.06,7216.00,8256.00,969.00,994.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.09,7216.00,8257.00,969.00,995.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.12,7216.00,8258.00,970.00,995.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.16,7216.00,8258.00,970.00,995.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.19,7215.00,8259.00,970.00,995.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.22,7215.00,8260.00,970.00,996.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.26,7215.00,8260.00,970.00,996.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.29,7214.00,8261.00,971.00,996.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.32,7214.00,8262.00,971.00,997.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.36,7214.00,8262.00,971.00,997.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.39,7214.00,8263.00,971.00,997.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.43,7213.00,8263.00,971.00,997.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.46,7213.00,8264.00,971.00,997.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.49,,8265.00,972.00,998.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.53,,8266.00,972.00,998.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.56,,8266.00,972.00,998.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.59,7212.00,8267.00,972.00,998.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.63,7211.00,8268.00,972.00,998.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.66,7211.00,8268.00,973.00,998.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.69,7211.00,8269.00,973.00,998.00,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.73,7210.00,8270.00,973.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.76,7210.00,8270.00,973.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.79,7210.00,8271.00,973.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.83,7210.00,8271.00,973.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.86,7209.00,8272.00,974.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.89,7208.00,8274.00,974.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.92,7208.00,8274.00,974.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.96,7208.00,8274.00,974.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
197.99,7208.00,8275.00,974.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.03,7208.00,8275.00,974.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.06,7207.00,8276.00,975.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.09,7207.00,8277.00,975.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.13,7207.00,8277.00,975.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.16,7206.00,8278.00,975.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.19,7206.00,8279.00,975.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.22,7206.00,8279.00,975.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.26,7205.00,8280.00,976.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.29,7205.00,8281.00,976.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.33,7205.00,8281.00,976.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.36,7204.00,8282.00,976.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.39,7204.00,8283.00,976.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.43,7204.00,8283.00,977.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.46,7203.00,8284.00,977.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.49,7203.00,8285.00,977.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.53,7203.00,8285.00,977.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.56,7203.00,8286.00,977.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.59,7202.00,8287.00,977.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.63,7202.00,8287.00,978.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.66,7202.00,8288.00,978.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.69,7201.00,8289.00,978.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.73,7201.00,8290.00,978.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.76,7201.00,8290.00,978.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.79,7201.00,8291.00,978.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.83,7200.00,8291.00,979.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.90,7200.00,8291.00,979.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.93,7199.00,8294.00,979.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.96,7199.00,8295.00,980.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
198.99,7199.00,8295.00,980.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.03,7198.00,8296.00,980.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.06,7198.00,8297.00,980.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.09,7198.00,8297.00,980.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.13,7197.00,8298.00,980.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.16,7197.00,8299.00,981.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.19,7197.00,8299.00,981.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.23,7197.00,8300.00,981.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.26,7196.00,8301.00,981.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.30,7196.00,8302.00,981.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.33,7195.00,8302.00,981.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.36,7195.00,8303.00,982.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.39,7195.00,8303.00,982.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.43,7195.00,8304.00,982.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.46,7194.00,8305.00,982.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.49,7194.00,8306.00,982.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.53,7194.00,8306.00,982.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.56,7193.00,8307.00,983.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.59,7193.00,8308.00,983.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.63,7193.00,8309.00,983.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.66,7193.00,8309.00,983.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.69,7192.00,8310.00,983.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.73,7192.00,8311.00,984.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.76,7192.00,8311.00,984.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.80,7192.00,8312.00,984.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.83,7191.00,8312.00,984.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.86,7191.00,8313.00,984.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.89,7190.00,8314.00,984.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.93,7190.00,8315.00,985.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
199.96,7190.00,8315.00,985.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.00,7190.00,8316.00,985.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.03,7189.00,8316.00,985.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.06,7189.00,8317.00,985.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.09,7189.00,8318.00,985.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.13,7188.00,8318.00,986.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.16,7188.00,8319.00,986.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.20,7188.00,8320.00,986.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.23,7188.00,8320.00,986.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.26,7187.00,8321.00,986.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.29,7187.00,8322.00,987.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.33,7187.00,8323.00,987.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.36,7186.00,8324.00,987.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.39,7186.00,8324.00,987.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.43,7186.00,8325.00,987.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.46,7186.00,8326.00,987.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.50,7185.00,8327.00,988.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.53,7185.00,8327.00,988.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.56,7185.00,8328.00,988.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.59,7185.00,8328.00,988.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.63,7184.00,8329.00,988.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.66,7184.00,8330.00,988.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.69,7183.00,8331.00,989.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.73,7183.00,8331.00,989.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.76,7183.00,8332.00,989.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.80,7183.00,8333.00,989.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.83,7182.00,8333.00,989.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.90,7182.00,8333.00,989.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.93,7181.00,8336.00,990.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
200.96,7181.00,8336.00,990.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.00,7181.00,8337.00,990.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.03,7180.00,8338.00,990.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.06,7180.00,8338.00,990.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.10,7180.00,8339.00,991.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.13,7180.00,8340.00,991.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.16,7180.00,8340.00,991.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.20,7179.00,8341.00,991.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.23,7179.00,8342.00,991.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.26,7179.00,8342.00,991.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.30,7178.00,8343.00,992.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.33,7178.00,8344.00,992.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.36,7178.00,8344.00,992.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.39,7178.00,8345.00,992.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.43,7177.00,8346.00,992.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.46,7177.00,8346.00,992.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.50,7177.00,8347.00,993.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.53,7176.00,8348.00,993.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.56,7176.00,8348.00,993.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.60,7176.00,8349.00,993.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.63,7175.00,8350.00,993.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.66,7175.00,8351.00,993.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.69,7175.00,8352.00,994.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.73,7174.00,8352.00,994.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.76,7174.00,8353.00,994.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.80,7174.00,8353.00,994.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.83,7173.00,8354.00,994.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.86,7173.00,8355.00,995.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.90,7173.00,8356.00,995.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.93,7173.00,8357.00,995.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
201.96,7172.00,8357.00,995.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.00,7172.00,8357.00,995.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.03,7172.00,8358.00,995.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.06,7172.00,8359.00,996.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.10,7171.00,8360.00,996.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.13,7171.00,8361.00,996.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.16,7171.00,8361.00,996.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.20,7171.00,8361.00,996.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.23,7170.00,8362.00,996.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.26,7170.00,8363.00,997.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.30,7169.00,8364.00,997.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.33,7169.00,,997.00,,.00,,.00,,,,.00,,.00,,.00,.00,,
202.36,7169.00,,997.00,,.00,,.00,,,,.00,,.00,,.00,.00,,
202.40,7169.00,8366.00,997.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.43,7168.00,8367.00,997.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.47,7168.00,8367.00,998.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.50,7168.00,8368.00,998.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.53,7167.00,8369.00,998.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.56,7167.00,8370.00,998.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.60,7167.00,8370.00,998.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.63,7166.00,8371.00,998.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.66,7166.00,8372.00,999.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.70,7166.00,8373.00,999.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.73,7166.00,8373.00,999.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.76,7166.00,8374.00,999.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.80,7165.00,8374.00,999.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
202.83,7165.00,8375.00,999.00,,.00,.00,.00,.00,,,.00,.00,.00,.00,.00,.00,.00,
