Time,Stage 1 Speed,Stage 2 Speed,Stage 1 Altitude,Stage 2 Altitude,Stage 1 LOX,Stage 2 LOX,Stage 1 CH4,Stage 2 CH4,Stage 1 Pitch,Stage 2 Pitch,Stage 1 Engines,Stage 2 Engines,Stage 1 Center Engines,Stage 2 Center Engines,Stage 1 Middle Engines,Stage 1 Outer Engines,Stage 2 Outer Engines
65.63,707.00,,6.00,,53.80,,62.90,,10.00,,28.00,,2.00,,10.00,16.00,,
65.67,708.00,,6.00,,53.80,,62.90,,10.00,,28.00,,2.00,,10.00,16.00,,
65.70,708.00,,6.00,,53.80,,62.90,,10.00,,28.00,,2.00,,10.00,16.00,,
65.73,708.00,,6.00,,53.80,,62.90,,10.00,,28.00,,2.00,,10.00,16.00,,
65.77,708.00,,6.00,,53.80,,62.90,,10.00,,28.00,,2.00,,10.00,16.00,,
65.80,709.00,,6.00,,53.80,,62.90,,10.00,,28.00,,2.00,,10.00,16.00,,
65.83,709.00,,6.00,,53.80,,62.90,,10.00,,28.00,,2.00,,10.00,16.00,,
65.87,709.00,,6.00,,53.80,,62.90,,10.00,,28.00,,2.00,,10.00,16.00,,
65.90,709.00,,6.00,,53.80,,62.90,,10.00,,28.00,,2.00,,10.00,16.00,,
65.93,709.00,,6.00,,53.80,,62.90,,10.00,,28.00,,2.00,,10.00,16.00,,
65.97,710.00,,6.00,,53.80,,62.90,,10.00,,28.00,,2.00,,10.00,16.00,,
66.00,710.00,,6.00,,53.80,,62.90,,10.00,,28.00,,2.00,,10.00,16.00,,
66.03,710.00,,6.00,,53.80,,62.90,,10.00,,28.00,,2.00,,10.00,16.00,,
66.07,710.00,,6.00,,53.80,,62.90,,10.00,,28.00,,2.00,,10.00,16.00,,
66.10,710.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.13,711.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.17,711.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.20,711.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.23,712.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.27,712.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.30,712.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.33,712.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.37,713.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.40,713.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.43,713.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.47,713.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.50,714.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.53,714.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.57,714.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.60,714.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.63,715.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.67,715.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.70,715.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.73,715.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.77,716.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.80,716.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.83,716.00,,6.00,,53.80,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.87,716.00,,6.00,,53.30,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.90,,,6.00,,53.30,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.93,,,6.00,,53.30,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
66.97,,,6.00,,53.30,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
67.00,718.00,,6.00,,53.30,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
67.03,718.00,,6.00,,53.30,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
67.07,718.00,,6.00,,53.30,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
67.10,718.00,,6.00,,53.30,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
67.13,718.00,,6.00,,53.30,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
67.17,719.00,,6.00,,53.30,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
67.20,719.00,,6.00,,53.30,,62.50,,10.00,,28.00,,2.00,,10.00,16.00,,
67.23,719.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.27,719.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.30,720.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.33,720.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.37,720.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.40,721.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.43,721.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.47,721.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.50,721.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.53,722.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.57,722.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.60,722.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.63,723.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.67,723.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.70,723.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.73,723.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.77,724.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.80,724.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.83,724.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.87,724.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.90,725.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.93,725.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
67.97,725.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
68.00,726.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
68.03,726.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
68.07,726.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
68.10,726.00,,6.00,,53.30,,62.10,,10.00,,28.00,,2.00,,10.00,16.00,,
68.13,727.00,,6.00,,53.30,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.17,727.00,,6.00,,53.30,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.20,727.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.23,728.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.27,728.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.30,728.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.33,728.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.37,729.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.40,729.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.43,729.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.47,730.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.50,730.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.53,730.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.57,730.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.60,731.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.63,731.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.67,731.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.70,731.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.73,732.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.77,732.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.80,732.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.83,733.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.87,733.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.90,733.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.93,733.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
68.97,734.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
69.00,734.00,,6.00,,52.90,,61.70,,10.00,,28.00,,2.00,,10.00,16.00,,
69.03,734.00,,6.00,,52.90,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.07,735.00,,6.00,,52.90,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.10,735.00,,6.00,,52.90,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.13,735.00,,6.00,,52.90,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.17,736.00,,6.00,,52.90,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.20,736.00,,6.00,,52.90,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.23,736.00,,6.00,,52.90,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.27,737.00,,6.00,,52.90,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.30,737.00,,6.00,,52.90,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.33,737.00,,7.00,,52.90,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.37,738.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.40,738.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.43,738.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.47,739.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.50,739.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.53,739.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.57,739.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.60,740.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.63,740.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.67,740.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.70,,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.73,,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.77,,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.80,742.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.83,742.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.87,742.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.90,742.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.93,743.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
69.97,743.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
70.00,743.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
70.03,744.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
70.07,744.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
70.10,744.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
70.13,745.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
70.17,745.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
70.20,745.00,,7.00,,52.50,,61.30,,10.00,,28.00,,2.00,,10.00,16.00,,
70.23,746.00,,7.00,,52.50,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.27,746.00,,7.00,,52.50,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.30,746.00,,7.00,,52.50,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.33,746.00,,7.00,,52.50,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.37,747.00,,7.00,,52.50,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.40,747.00,,7.00,,52.50,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.43,748.00,,7.00,,52.50,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.47,748.00,,7.00,,52.50,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.50,748.00,,7.00,,52.50,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.53,748.00,,7.00,,52.50,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.57,749.00,,7.00,,52.50,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.60,749.00,,7.00,,52.50,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.63,749.00,,7.00,,52.50,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.67,750.00,,7.00,,52.50,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.70,750.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.73,750.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.77,751.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.80,751.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.83,751.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.87,752.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.90,752.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.93,752.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
70.97,753.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.00,753.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.03,753.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.07,753.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.10,754.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.13,754.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.17,754.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.20,754.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.23,754.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.27,755.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.30,755.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.33,755.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.37,755.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.40,755.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.43,755.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.47,755.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.50,755.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.53,755.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.57,755.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.60,755.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.63,755.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.67,755.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.70,755.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.73,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.77,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.80,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.83,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.87,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.90,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.93,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
71.97,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.00,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.03,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.07,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.10,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.13,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.17,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.20,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.23,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.27,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.30,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.33,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.37,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.40,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.43,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.47,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.50,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.53,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.57,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.60,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.63,756.00,,7.00,,52.10,,60.80,,10.00,,28.00,,2.00,,10.00,16.00,,
72.67,,,7.00,,51.70,,60.40,,10.00,,28.00,,2.00,,10.00,16.00,,
72.70,758.00,,7.00,,51.70,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
72.73,759.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
72.77,761.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
72.80,762.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
72.83,763.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
72.87,764.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
72.90,765.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
72.93,766.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
72.97,767.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.00,768.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.03,769.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.07,769.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.10,770.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.13,770.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.17,771.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.20,772.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.23,772.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.27,773.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.30,773.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.33,774.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.37,774.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.40,775.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.43,775.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.47,776.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.50,776.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.53,776.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.57,,,7.00,,,,,,,,,,,,,,,
73.60,,,7.00,,,,,,,,,,,,,,,
73.63,778.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.67,778.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.70,778.00,,7.00,,51.20,,60.00,,10.00,,28.00,,2.00,,10.00,16.00,,
73.73,779.00,,7.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
73.77,779.00,,7.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
73.80,780.00,,7.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
73.83,780.00,,7.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
73.87,780.00,,7.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
73.90,781.00,,7.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
73.93,781.00,,7.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
73.97,781.00,,7.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.00,782.00,,7.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.03,782.00,,7.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.07,783.00,,7.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.10,783.00,,7.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.13,783.00,,7.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.17,784.00,,7.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.20,784.00,,7.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.23,784.00,,7.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.27,785.00,,7.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.30,785.00,,7.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.33,785.00,,8.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.37,786.00,,8.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.40,786.00,,8.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.43,786.00,,8.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.47,787.00,,8.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.50,787.00,,8.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.53,787.00,,8.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.57,788.00,,8.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.60,788.00,,8.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.63,788.00,,8.00,,50.80,,59.60,,10.00,,28.00,,2.00,,10.00,16.00,,
74.67,789.00,,8.00,,50.80,,59.20,,10.00,,28.00,,2.00,,10.00,16.00,,
74.70,789.00,,8.00,,50.80,,59.20,,10.00,,28.00,,2.00,,10.00,16.00,,
74.73,789.00,,8.00,,50.80,,59.20,,10.00,,28.00,,2.00,,10.00,16.00,,
74.77,790.00,,8.00,,50.80,,59.20,,10.00,,28.00,,2.00,,10.00,16.00,,
74.80,790.00,,8.00,,50.80,,59.20,,10.00,,28.00,,2.00,,10.00,16.00,,
74.83,790.00,,8.00,,50.80,,59.20,,10.00,,28.00,,2.00,,10.00,16.00,,
74.87,791.00,,8.00,,50.80,,59.20,,10.00,,28.00,,2.00,,10.00,16.00,,
74.90,791.00,,8.00,,50.80,,59.20,,10.00,,28.00,,2.00,,10.00,16.00,,
74.93,792.00,,8.00,,50.40,,59.20,,10.00,,28.00,,2.00,,10.00,16.00,,
74.97,792.00,,8.00,,50.40,,59.20,,10.00,,28.00,,2.00,,10.00,16.00,,
75.00,792.00,,8.00,,50.40,,59.20,,10.00,,28.00,,2.00,,10.00,16.00,,
75.03,793.00,,8.00,,50.40,,59.20,,10.00,,28.00,,2.00,,10.00,16.00,,
