Time,Stage 1 Speed,Stage 2 Speed,Stage 1 Altitude,Stage 2 Altitude,Stage 1 LOX,Stage 2 LOX,Stage 1 CH4,Stage 2 CH4,Stage 1 Pitch,Stage 2 Pitch,Stage 1 Engines,Stage 2 Engines,Stage 1 Center Engines,Stage 2 Center Engines,Stage 1 Middle Engines,Stage 1 Outer Engines,Stage 2 Outer Engines
310.55,2848.00,8289.00,67.00,118.00,.80,57.50,3.30,57.10,6.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
310.59,2848.00,8290.00,67.00,118.00,.80,57.50,3.30,57.10,6.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
310.62,2849.00,8291.00,67.00,118.00,.80,57.50,3.30,57.10,6.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
310.65,2850.00,8292.00,67.00,118.00,.80,57.50,3.30,57.10,6.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
310.69,2851.00,8294.00,67.00,118.00,.80,57.50,3.30,57.10,6.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
310.72,2852.00,8295.00,67.00,118.00,.80,57.50,3.30,57.10,6.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
310.75,2853.00,8296.00,67.00,118.00,.80,57.50,3.30,57.10,6.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
310.78,2854.00,8297.00,67.00,118.00,.80,57.50,3.30,57.10,6.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
310.82,2856.00,8300.00,67.00,118.00,.80,57.50,3.30,57.10,6.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
310.85,2856.00,8300.00,67.00,118.00,.80,57.50,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
310.89,2857.00,8301.00,67.00,118.00,.80,57.50,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
310.92,2858.00,8303.00,67.00,118.00,.80,57.50,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
310.95,2859.00,8304.00,66.00,118.00,.80,57.50,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
310.98,2860.00,8305.00,66.00,118.00,.80,57.50,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.02,2861.00,8306.00,66.00,118.00,.80,57.50,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.05,2861.00,8307.00,66.00,118.00,.80,57.50,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.09,2863.00,8309.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.12,2864.00,8310.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.15,2865.00,8312.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.19,2866.00,8313.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.22,2867.00,8315.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.25,2867.00,8315.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.28,2869.00,8316.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.32,2870.00,8318.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.35,2871.00,8319.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.39,2872.00,8320.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.42,2872.00,8322.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.45,2873.00,8322.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.48,2876.00,8326.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.52,2877.00,8327.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.55,2877.00,8327.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.59,2877.00,8328.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.62,2878.00,8329.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.65,2880.00,8332.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.69,2881.00,8333.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.72,2882.00,8335.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.75,2883.00,8336.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.79,2884.00,8337.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.82,2884.00,8337.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.85,2886.00,8339.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.89,2886.00,8339.00,66.00,119.00,.80,57.10,3.30,56.70,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.92,2887.00,8341.00,66.00,119.00,.80,57.10,3.30,56.30,7.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.95,2888.00,8342.00,66.00,119.00,.80,57.10,3.30,56.30,8.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
311.99,2890.00,8344.00,66.00,119.00,.80,57.10,3.30,56.30,8.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.02,2890.00,8345.00,66.00,119.00,.80,57.10,3.30,56.30,8.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.05,2890.00,8345.00,66.00,119.00,.80,57.10,3.30,56.30,8.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.09,2893.00,8349.00,66.00,119.00,.80,56.70,3.30,56.30,8.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.12,2894.00,8350.00,66.00,119.00,.80,56.70,3.30,56.30,8.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.16,2895.00,8351.00,66.00,119.00,.80,56.70,3.30,56.30,8.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.19,2896.00,8353.00,66.00,119.00,.80,56.70,3.30,56.30,8.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.22,2897.00,8354.00,66.00,119.00,.80,56.70,3.30,56.30,8.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.25,2897.00,8355.00,66.00,119.00,.80,56.70,3.30,56.30,8.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.29,2899.00,8356.00,66.00,119.00,.80,56.70,3.30,56.30,8.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.32,2899.00,8356.00,66.00,119.00,.80,56.70,3.30,56.30,8.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.35,,8357.00,66.00,119.00,.80,56.70,3.30,56.30,8.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.38,,8360.00,66.00,119.00,.80,56.70,3.30,56.30,8.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.42,2902.00,8361.00,65.00,119.00,.80,56.70,3.30,56.30,8.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.45,,8362.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.49,2904.00,8363.00,65.00,119.00,.80,56.70,3.30,56.30,8.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.52,2904.00,8363.00,65.00,119.00,.80,56.70,3.30,56.30,8.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.55,2906.00,8366.00,65.00,119.00,.80,56.70,3.30,56.30,8.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.59,,8367.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.62,,8369.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.65,,8370.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.69,2911.00,8372.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.72,2912.00,8373.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.75,2913.00,8374.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.79,2913.00,8375.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.82,2914.00,8376.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.85,2915.00,8377.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.89,2916.00,8379.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.92,2917.00,8380.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.95,2918.00,8382.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
312.99,2919.00,8383.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.02,2920.00,8384.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.05,2921.00,8386.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.09,2922.00,8387.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.12,2924.00,8389.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.15,2924.00,8390.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.19,2925.00,8391.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.22,2926.00,8392.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.26,2927.00,8393.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.29,2928.00,8394.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.32,2929.00,8396.00,65.00,119.00,.80,56.70,3.30,56.30,9.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.35,2930.00,8397.00,65.00,119.00,.80,56.70,3.30,56.30,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.39,2931.00,8398.00,65.00,119.00,.80,56.70,3.30,56.30,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.42,2932.00,8399.00,65.00,119.00,.80,56.70,3.30,56.30,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.45,2933.00,8401.00,65.00,119.00,.80,56.70,3.30,56.30,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.49,2934.00,8402.00,65.00,119.00,.80,56.70,3.30,56.30,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.52,2935.00,8404.00,65.00,119.00,.80,56.70,3.30,56.30,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.55,2936.00,8405.00,65.00,119.00,.80,56.70,3.30,56.30,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.59,2937.00,8406.00,65.00,119.00,.80,56.70,3.30,56.30,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.62,2938.00,8407.00,65.00,119.00,.80,56.30,3.30,56.30,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.65,2939.00,8409.00,65.00,119.00,.80,56.30,3.30,56.30,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.69,2940.00,8410.00,65.00,119.00,.80,56.30,3.30,56.30,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.72,2941.00,8412.00,65.00,119.00,.80,56.30,3.30,56.30,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.75,2942.00,8413.00,65.00,119.00,.80,56.30,3.30,56.30,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.79,2943.00,8414.00,65.00,119.00,.80,56.30,3.30,56.30,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.82,2944.00,8415.00,64.00,119.00,.80,56.30,3.30,56.30,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.86,2944.00,8416.00,64.00,119.00,.80,56.30,3.30,56.30,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.89,2945.00,8418.00,64.00,119.00,.80,56.30,3.30,55.80,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.92,2948.00,8420.00,64.00,119.00,.80,56.30,3.30,55.80,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.96,2948.00,8420.00,64.00,119.00,.80,56.30,3.30,55.80,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
313.99,2949.00,8423.00,64.00,119.00,.80,56.30,3.30,55.80,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.02,2950.00,8423.00,64.00,119.00,.80,56.30,3.30,55.80,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.05,2950.00,8423.00,64.00,119.00,.80,56.30,3.30,55.80,10.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.09,2951.00,8425.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.12,2952.00,8427.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.16,2955.00,8429.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.20,2955.00,8430.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.23,2956.00,8431.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.26,2956.00,8431.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.29,2959.00,8434.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.33,2960.00,8436.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.36,2960.00,8436.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.39,2961.00,8438.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.42,2961.00,8438.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.46,2962.00,8439.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.49,2963.00,8441.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.52,2964.00,8442.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.55,2966.00,8445.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.59,2967.00,8446.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.62,2968.00,8447.00,64.00,119.00,.80,56.30,3.30,55.80,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.66,2968.00,8447.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.69,2970.00,8450.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.72,2970.00,8450.00,64.00,119.00,.80,56.30,3.30,55.80,11.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.75,2972.00,8452.00,64.00,119.00,.80,56.30,3.30,55.80,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.79,2973.00,8453.00,64.00,119.00,.80,56.30,3.30,55.80,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.82,2974.00,8454.00,64.00,119.00,.80,56.30,3.30,55.80,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.86,2975.00,8455.00,64.00,119.00,.80,56.30,3.30,55.80,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.89,2976.00,8457.00,64.00,119.00,.80,56.30,3.30,55.40,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.92,2976.00,8458.00,64.00,119.00,.80,56.30,3.30,55.40,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.96,2977.00,8459.00,64.00,119.00,.80,56.30,3.30,55.40,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
314.99,2978.00,8460.00,64.00,119.00,.80,56.30,3.30,55.40,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.02,2979.00,8461.00,64.00,119.00,.80,56.30,3.30,55.40,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.06,2980.00,8463.00,64.00,119.00,.80,56.30,3.30,55.40,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.09,2981.00,8464.00,64.00,119.00,.80,56.30,3.30,55.40,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.12,2982.00,8466.00,64.00,119.00,.80,56.30,3.30,55.40,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.16,2982.00,8466.00,64.00,119.00,.80,56.30,3.30,55.40,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.19,2984.00,8468.00,64.00,119.00,.80,56.30,3.30,55.40,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.22,2985.00,8469.00,64.00,119.00,.80,56.30,3.30,55.40,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.26,2986.00,8471.00,63.00,119.00,.80,56.30,3.30,55.40,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.29,2988.00,8473.00,63.00,119.00,.80,56.30,3.30,55.40,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.33,2989.00,8474.00,63.00,119.00,.80,56.30,3.30,55.40,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.36,2990.00,8475.00,63.00,119.00,.80,56.30,3.30,55.40,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.39,2991.00,8477.00,63.00,119.00,.80,56.30,3.30,55.40,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.42,2991.00,8478.00,63.00,119.00,.80,56.30,3.30,55.40,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.46,2993.00,8479.00,63.00,119.00,.80,56.30,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.49,2994.00,8481.00,63.00,119.00,.80,56.30,3.30,55.40,12.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.52,2995.00,8482.00,63.00,119.00,.80,56.30,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.56,2996.00,8484.00,63.00,119.00,.80,56.30,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.59,2997.00,8485.00,63.00,119.00,.80,56.30,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.62,2998.00,8486.00,63.00,119.00,.80,56.30,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.66,2998.00,8487.00,63.00,119.00,.80,56.30,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.69,2999.00,8488.00,63.00,119.00,.80,56.30,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.72,3000.00,8490.00,63.00,119.00,.80,56.30,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.76,3001.00,8491.00,63.00,119.00,.80,56.30,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.79,3002.00,8492.00,63.00,119.00,.80,56.30,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.82,3003.00,8493.00,63.00,119.00,.80,56.30,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.86,3004.00,8494.00,63.00,119.00,.80,56.30,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.89,3005.00,8496.00,63.00,119.00,.80,55.80,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.92,3006.00,8497.00,63.00,119.00,.80,55.80,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.96,3007.00,8498.00,63.00,119.00,.80,55.80,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
315.99,3008.00,8500.00,63.00,119.00,.80,55.80,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
316.02,3009.00,8501.00,63.00,119.00,.80,55.80,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
316.06,3010.00,8502.00,63.00,119.00,.80,55.80,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
316.09,3011.00,8504.00,63.00,119.00,.80,55.80,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
316.13,3013.00,8506.00,63.00,119.00,.80,55.80,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
316.16,3014.00,8507.00,63.00,119.00,.80,55.80,3.30,55.40,13.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
316.19,3015.00,8508.00,63.00,119.00,.80,55.80,3.30,55.40,14.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
316.23,3015.00,8509.00,63.00,119.00,.80,55.80,3.30,55.40,14.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
316.26,3017.00,8511.00,63.00,119.00,.80,55.80,3.30,55.40,14.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
316.29,3018.00,8512.00,63.00,119.00,.80,55.80,3.30,55.40,14.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
316.33,3019.00,8514.00,63.00,119.00,.80,55.80,3.30,55.40,14.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
316.36,3020.00,8515.00,63.00,119.00,.80,55.80,3.30,55.40,14.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
317.36,3049.00,8554.00,62.00,120.00,.80,55.40,3.30,55.00,15.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
317.39,3050.00,8555.00,62.00,120.00,.80,55.40,3.30,55.00,15.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
317.42,3051.00,8556.00,62.00,120.00,.80,55.40,3.30,55.00,15.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
317.46,3052.00,8558.00,62.00,120.00,.80,55.40,3.30,55.00,15.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
317.49,3053.00,8560.00,62.00,120.00,.80,55.40,3.30,55.00,16.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
317.52,3055.00,8561.00,62.00,120.00,.80,55.40,3.30,55.00,16.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
317.56,3055.00,8561.00,62.00,120.00,.80,55.40,3.30,55.00,16.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
317.59,3056.00,8563.00,62.00,120.00,.80,55.40,3.30,55.00,16.00,56.00,.00,6.00,.00,3.00,.00,.00,3.00,
317.63,3057.00,8564.00,62.00,120.00,.80,55.40,3.30,55.00,16.00,,.00,6.00,.00,3.00,.00,.00,3.00,
317.66,3059.00,8566.00,62.00,120.00,.80,55.40,3.30,55.00,16.00,,.00,6.00,.00,3.00,.00,.00,3.00,
317.69,3059.00,8566.00,62.00,120.00,.80,55.40,3.30,55.00,16.00,,.00,6.00,.00,3.00,.00,.00,3.00,
317.72,3060.00,8567.00,62.00,120.00,.80,55.40,3.30,55.00,16.00,,.00,6.00,.00,3.00,.00,.00,3.00,
317.76,3061.00,8569.00,62.00,120.00,.80,55.40,3.30,55.00,16.00,,.00,6.00,.00,3.00,.00,.00,3.00,
317.79,3063.00,8571.00,62.00,120.00,.80,55.40,3.30,55.00,16.00,,.00,6.00,.00,3.00,.00,.00,3.00,
317.82,3063.00,8572.00,62.00,120.00,.80,55.40,3.30,55.00,16.00,,.00,6.00,.00,3.00,.00,.00,3.00,
317.86,3064.00,8573.00,62.00,120.00,.80,55.40,3.30,55.00,16.00,,.00,6.00,.00,3.00,.00,.00,3.00,
317.89,3065.00,8575.00,62.00,120.00,.80,55.40,3.30,54.60,16.00,,.00,6.00,.00,3.00,.00,.00,3.00,
317.92,3067.00,8576.00,62.00,120.00,.80,55.40,3.30,54.60,16.00,,.00,6.00,.00,3.00,.00,.00,3.00,
317.96,3068.00,8578.00,61.00,120.00,.80,55.40,3.30,54.60,16.00,,.00,6.00,.00,3.00,.00,.00,3.00,
317.99,3069.00,8579.00,61.00,120.00,.80,55.40,3.30,54.60,16.00,,.00,6.00,.00,3.00,.00,.00,3.00,
318.03,3069.00,8580.00,61.00,120.00,.80,55.40,3.30,54.60,16.00,,.00,6.00,.00,3.00,.00,.00,3.00,
318.06,3069.00,8580.00,61.00,120.00,.80,55.40,3.30,54.60,16.00,,.00,6.00,.00,3.00,.00,.00,3.00,
318.09,3071.00,8582.00,61.00,120.00,.80,55.40,3.30,54.60,17.00,,.00,6.00,.00,3.00,.00,.00,3.00,
