Time,Stage 1 Speed,Stage 2 Speed,Stage 1 Altitude,Stage 2 Altitude,Stage 1 LOX,Stage 2 LOX,Stage 1 CH4,Stage 2 CH4,Stage 1 Pitch,Stage 2 Pitch,Stage 1 Engines,Stage 2 Engines,Stage 1 Center Engines,Stage 2 Center Engines,Stage 1 Middle Engines,Stage 1 Outer Engines,Stage 2 Outer Engines
104.31,2431.00,,26.00,,30.80,,33.80,,39.00,,33.00,,3.00,,10.00,20.00,,
104.34,2432.00,,26.00,,30.80,,33.80,,39.00,,33.00,,3.00,,10.00,20.00,,
104.38,2433.00,,26.00,,30.80,,33.80,,39.00,,33.00,,3.00,,10.00,20.00,,
104.41,2434.00,,26.00,,30.80,,33.80,,39.00,,33.00,,3.00,,10.00,20.00,,
104.44,2436.00,,26.00,,30.80,,33.80,,39.00,,33.00,,3.00,,10.00,20.00,,
104.48,2437.00,,26.00,,30.80,,33.80,,39.00,,33.00,,3.00,,10.00,20.00,,
104.51,2439.00,,26.00,,30.80,,33.80,,40.00,,33.00,,3.00,,10.00,20.00,,
104.54,2440.00,,26.00,,30.80,,33.80,,40.00,,33.00,,3.00,,10.00,20.00,,
104.57,2441.00,,26.00,,30.40,,33.80,,39.00,,33.00,,3.00,,10.00,20.00,,
104.61,2443.00,,26.00,,30.40,,33.80,,39.00,,33.00,,3.00,,10.00,20.00,,
104.64,2444.00,,26.00,,30.40,,33.80,,39.00,,33.00,,3.00,,10.00,20.00,,
104.68,2446.00,,26.00,,30.40,,33.80,,40.00,,33.00,,3.00,,10.00,20.00,,
104.71,2447.00,,26.00,,30.40,,33.80,,40.00,,33.00,,3.00,,10.00,20.00,,
104.74,2448.00,,26.00,,30.40,,33.80,,40.00,,33.00,,3.00,,10.00,20.00,,
104.78,2449.00,,26.00,,30.40,,33.80,,40.00,,33.00,,3.00,,10.00,20.00,,
104.81,2451.00,,26.00,,30.40,,33.80,,40.00,,33.00,,3.00,,10.00,20.00,,
104.84,2452.00,,26.00,,30.40,,33.80,,40.00,,33.00,,3.00,,10.00,20.00,,
104.88,2454.00,,26.00,,30.40,,33.80,,40.00,,33.00,,3.00,,10.00,20.00,,
104.91,2455.00,,26.00,,30.40,,33.80,,40.00,,33.00,,3.00,,10.00,20.00,,
104.94,2456.00,,26.00,,30.40,,33.80,,40.00,,33.00,,3.00,,10.00,20.00,,
104.98,2457.00,,26.00,,30.40,,33.80,,40.00,,33.00,,3.00,,10.00,20.00,,
105.01,2459.00,,26.00,,30.40,,33.80,,40.00,,33.00,,3.00,,10.00,20.00,,
105.04,2460.00,,26.00,,30.40,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.08,2462.00,,26.00,,30.40,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.11,2463.00,,26.00,,30.40,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.15,2464.00,,26.00,,30.40,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.18,2465.00,,26.00,,30.40,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.21,2467.00,,26.00,,30.40,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.25,2468.00,,26.00,,30.40,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.28,2470.00,,26.00,,30.40,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.31,2471.00,,26.00,,30.40,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.34,2472.00,,26.00,,30.40,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.38,2473.00,,26.00,,30.40,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.41,2475.00,,26.00,,30.40,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.45,2477.00,,26.00,,30.00,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.48,2477.00,,26.00,,30.00,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.51,2479.00,,26.00,,30.00,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.54,2480.00,,26.00,,30.00,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.58,2482.00,,26.00,,30.00,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.61,2483.00,,26.00,,30.00,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.64,2485.00,,26.00,,30.00,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.68,2486.00,,26.00,,30.00,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.71,2487.00,,26.00,,30.00,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.74,2488.00,,26.00,,30.00,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.78,2490.00,,26.00,,30.00,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.81,2491.00,,26.00,,30.00,,33.30,,40.00,,33.00,,3.00,,10.00,20.00,,
105.84,2491.00,,26.00,,30.00,,32.90,,40.00,,33.00,,3.00,,10.00,20.00,,
105.88,2493.00,,26.00,,30.00,,32.90,,40.00,,33.00,,3.00,,10.00,20.00,,
105.91,2495.00,,26.00,,30.00,,32.90,,40.00,,33.00,,3.00,,10.00,20.00,,
105.94,2496.00,,26.00,,30.00,,32.90,,40.00,,33.00,,3.00,,10.00,20.00,,
105.98,2498.00,,27.00,,30.00,,32.90,,40.00,,33.00,,3.00,,10.00,20.00,,
106.01,2499.00,,27.00,,30.00,,32.90,,40.00,,33.00,,3.00,,10.00,20.00,,
106.04,2499.00,,27.00,,30.00,,32.90,,40.00,,33.00,,3.00,,10.00,20.00,,
106.08,2501.00,,27.00,,30.00,,32.90,,40.00,,33.00,,3.00,,10.00,20.00,,
106.11,2503.00,,27.00,,30.00,,32.90,,40.00,,33.00,,3.00,,10.00,20.00,,
106.15,2504.00,,27.00,,30.00,,32.90,,40.00,,33.00,,3.00,,10.00,20.00,,
106.18,2506.00,,27.00,,30.00,,32.90,,40.00,,33.00,,3.00,,10.00,20.00,,
106.21,2507.00,,27.00,,30.00,,32.90,,40.00,,33.00,,3.00,,10.00,20.00,,
106.25,2509.00,,27.00,,30.00,,32.90,,41.00,,33.00,,3.00,,10.00,20.00,,
106.28,2510.00,,27.00,,30.00,,32.90,,41.00,,33.00,,3.00,,10.00,20.00,,
106.31,2511.00,,27.00,,30.00,,32.90,,41.00,,33.00,,3.00,,10.00,20.00,,
106.35,2512.00,,27.00,,30.00,,32.90,,40.00,,33.00,,3.00,,10.00,20.00,,
106.38,2512.00,,27.00,,30.00,,32.90,,40.00,,33.00,,3.00,,10.00,20.00,,
106.41,2515.00,,27.00,,29.60,,32.90,,41.00,,33.00,,3.00,,10.00,20.00,,
106.44,2516.00,,27.00,,29.60,,32.90,,41.00,,33.00,,3.00,,10.00,20.00,,
106.48,2518.00,,27.00,,29.60,,32.90,,41.00,,33.00,,3.00,,10.00,20.00,,
106.51,2519.00,,27.00,,29.60,,32.90,,41.00,,33.00,,3.00,,10.00,20.00,,
106.54,2520.00,,27.00,,29.60,,32.90,,41.00,,33.00,,3.00,,10.00,20.00,,
106.58,2521.00,,27.00,,29.60,,32.90,,41.00,,33.00,,3.00,,10.00,20.00,,
106.61,2521.00,,27.00,,29.60,,32.90,,41.00,,33.00,,3.00,,10.00,20.00,,
106.64,2524.00,,27.00,,29.60,,32.90,,41.00,,33.00,,3.00,,10.00,20.00,,
106.68,2525.00,,27.00,,29.60,,32.90,,41.00,,33.00,,3.00,,10.00,20.00,,
106.71,2526.00,,27.00,,29.60,,32.90,,41.00,,33.00,,3.00,,10.00,20.00,,
106.74,2527.00,,27.00,,29.60,,32.90,,41.00,,33.00,,3.00,,10.00,20.00,,
106.78,2529.00,,27.00,,29.60,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
106.81,2530.00,,27.00,,29.60,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
106.84,2532.00,,27.00,,29.60,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
106.88,2533.00,,27.00,,29.60,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
106.91,2534.00,,27.00,,29.60,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
106.95,2534.00,,27.00,,29.60,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
106.98,2535.00,,27.00,,29.60,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.01,2537.00,,27.00,,29.60,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.04,2538.00,,27.00,,29.60,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.08,2540.00,,27.00,,29.60,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.11,2541.00,,27.00,,29.60,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.15,2542.00,,27.00,,29.60,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.18,2543.00,,27.00,,29.60,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.21,2545.00,,27.00,,29.60,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.25,2548.00,,27.00,,29.60,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.28,2549.00,,27.00,,29.20,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.31,2550.00,,27.00,,29.20,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.35,2551.00,,27.00,,29.20,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.38,2552.00,,27.00,,29.20,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.41,2553.00,,27.00,,29.20,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.45,2555.00,,27.00,,29.20,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.48,2556.00,,27.00,,29.20,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.51,2557.00,,27.00,,29.20,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.55,2558.00,,27.00,,29.20,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.58,2559.00,,27.00,,29.20,,32.50,,41.00,,33.00,,3.00,,10.00,20.00,,
107.61,2561.00,,27.00,,29.20,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
107.65,2562.00,,27.00,,29.20,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
107.68,2564.00,,27.00,,29.20,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
107.71,2565.00,,27.00,,29.20,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
107.75,2566.00,,27.00,,29.20,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
107.78,2567.00,,27.00,,29.20,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
107.81,2569.00,,27.00,,29.20,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
107.85,2570.00,,27.00,,29.20,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
107.88,2571.00,,27.00,,29.20,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
107.91,2573.00,,27.00,,29.20,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
107.95,2574.00,,27.00,,29.20,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
107.98,2575.00,,27.00,,29.20,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
108.01,2576.00,,28.00,,29.20,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
108.05,2578.00,,28.00,,29.20,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
108.08,2579.00,,28.00,,28.70,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
108.11,2580.00,,28.00,,28.70,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
108.15,2582.00,,28.00,,28.70,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
108.18,2583.00,,28.00,,28.70,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
108.22,2584.00,,28.00,,28.70,,32.10,,41.00,,33.00,,3.00,,10.00,20.00,,
108.25,2586.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.28,2587.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.31,2588.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.35,2589.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.38,2590.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.41,2592.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.45,2594.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.48,2595.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.51,2596.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.55,2597.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.58,2598.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.61,2600.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.65,2601.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.68,2603.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.71,2604.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.75,2605.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.78,2606.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.81,2608.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.85,2609.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.88,2612.00,,28.00,,28.70,,31.70,,41.00,,33.00,,3.00,,10.00,20.00,,
108.91,2613.00,,28.00,,28.30,,31.70,,42.00,,33.00,,3.00,,10.00,20.00,,
108.95,2614.00,,28.00,,28.30,,31.70,,42.00,,33.00,,3.00,,10.00,20.00,,
108.98,2616.00,,28.00,,28.30,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.01,2617.00,,28.00,,28.30,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.05,2617.00,,28.00,,28.30,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.08,2620.00,,28.00,,28.30,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.12,2621.00,,28.00,,28.30,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.15,2621.00,,28.00,,28.30,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.18,2622.00,,28.00,,28.30,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.22,2625.00,,28.00,,28.30,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.25,2626.00,,28.00,,28.30,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.28,2628.00,,28.00,,28.30,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.31,2629.00,,28.00,,28.30,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.35,2630.00,,28.00,,28.30,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.38,2631.00,,28.00,,28.30,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.41,2631.00,,28.00,,28.30,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.45,2634.00,,28.00,,28.30,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.48,2635.00,,28.00,,28.30,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.52,2635.00,,28.00,,28.30,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.55,2638.00,,28.00,,27.90,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.58,2639.00,,28.00,,27.90,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.62,2641.00,,28.00,,27.90,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.65,2642.00,,28.00,,27.90,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.68,2643.00,,28.00,,27.90,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.71,2644.00,,28.00,,27.90,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.75,2645.00,,28.00,,27.90,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.78,2645.00,,28.00,,27.90,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.82,2649.00,,29.00,,27.90,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.85,2650.00,,29.00,,27.90,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.88,2651.00,,29.00,,27.90,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.91,2652.00,,29.00,,27.90,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.95,2653.00,,29.00,,27.90,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
109.98,2653.00,,29.00,,27.90,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
110.02,2656.00,,29.00,,27.90,,31.30,,42.00,,33.00,,3.00,,10.00,20.00,,
110.05,2658.00,,29.00,,27.90,,30.80,,42.00,,33.00,,3.00,,10.00,20.00,,
110.08,2659.00,,29.00,,27.90,,30.80,,42.00,,33.00,,3.00,,10.00,20.00,,
110.12,2659.00,,29.00,,27.90,,30.80,,42.00,,33.00,,3.00,,10.00,20.00,,
110.15,2661.00,,29.00,,27.90,,30.80,,42.00,,33.00,,3.00,,10.00,20.00,,
110.18,2663.00,,29.00,,27.90,,30.80,,42.00,,33.00,,3.00,,10.00,20.00,,
110.22,2664.00,,29.00,,27.90,,30.80,,42.00,,33.00,,3.00,,10.00,20.00,,
110.25,2666.00,,29.00,,27.90,,30.80,,42.00,,33.00,,3.00,,10.00,20.00,,
110.28,2667.00,,29.00,,27.90,,30.80,,42.00,,33.00,,3.00,,10.00,20.00,,
110.32,2668.00,,29.00,,27.90,,30.80,,42.00,,33.00,,3.00,,10.00,20.00,,
110.35,2668.00,,29.00,,27.90,,30.80,,42.00,,33.00,,3.00,,10.00,20.00,,
110.38,2669.00,,29.00,,27.90,,30.80,,42.00,,33.00,,3.00,,10.00,20.00,,
110.42,2671.00,,29.00,,27.90,,30.80,,42.00,,33.00,,3.00,,10.00,20.00,,
110.45,2673.00,,29.00,,27.90,,30.80,,42.00,,33.00,,3.00,,10.00,20.00,,
110.48,2675.00,,29.00,,27.90,,30.80,,42.00,,33.00,,3.00,,10.00,20.00,,
110.52,2676.00,,29.00,,27.50,,30.80,,42.00,,33.00,,3.00,,10.00,20.00,,
110.55,2677.00,,29.00,,27.50,,30.80,,42.00,,33.00,,3.00,,10.00,20.00,,
110.58,2678.00,,29.00,,27.50,,30.80,,43.00,,33.00,,3.00,,10.00,20.00,,
110.62,2679.00,,29.00,,27.50,,30.80,,43.00,,33.00,,3.00,,10.00,20.00,,
110.65,2681.00,,29.00,,27.50,,30.80,,43.00,,33.00,,3.00,,10.00,20.00,,
110.68,2682.00,,29.00,,27.50,,30.80,,43.00,,33.00,,3.00,,10.00,20.00,,
110.72,2683.00,,29.00,,27.50,,30.80,,43.00,,33.00,,3.00,,10.00,20.00,,
110.75,2684.00,,29.00,,27.50,,30.80,,43.00,,33.00,,3.00,,10.00,20.00,,
110.78,2685.00,,29.00,,27.50,,30.80,,43.00,,33.00,,3.00,,10.00,20.00,,
110.82,2687.00,,29.00,,27.50,,30.80,,43.00,,33.00,,3.00,,10.00,20.00,,
110.85,2688.00,,29.00,,27.50,,30.80,,43.00,,33.00,,3.00,,10.00,20.00,,
110.88,2690.00,,29.00,,27.50,,30.80,,43.00,,33.00,,3.00,,10.00,20.00,,
110.91,2691.00,,29.00,,27.50,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
110.95,2692.00,,29.00,,27.50,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
110.98,2693.00,,29.00,,27.50,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.01,2695.00,,29.00,,27.50,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.05,2696.00,,29.00,,27.50,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.08,2697.00,,29.00,,27.50,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.12,2699.00,,29.00,,27.50,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.15,2700.00,,29.00,,27.50,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.19,2701.00,,29.00,,27.50,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.22,2702.00,,29.00,,27.50,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.25,2704.00,,29.00,,27.50,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.28,2705.00,,29.00,,27.50,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.32,2706.00,,29.00,,27.50,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.35,2707.00,,29.00,,27.10,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.38,2708.00,,29.00,,27.10,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.42,2710.00,,29.00,,27.10,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.45,2712.00,,29.00,,27.10,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.48,2713.00,,29.00,,27.10,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.52,2714.00,,29.00,,27.10,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.55,2715.00,,29.00,,27.10,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.58,2716.00,,29.00,,27.10,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.62,2718.00,,29.00,,27.10,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.65,2719.00,,30.00,,27.10,,30.40,,43.00,,33.00,,3.00,,10.00,20.00,,
111.68,2721.00,,30.00,,27.10,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
111.72,2722.00,,30.00,,27.10,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
111.75,2723.00,,30.00,,27.10,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
111.79,2724.00,,30.00,,27.10,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
111.82,2726.00,,30.00,,27.10,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
111.85,2727.00,,30.00,,27.10,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
111.88,2728.00,,30.00,,27.10,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
111.92,2730.00,,30.00,,27.10,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
111.95,2731.00,,30.00,,27.10,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
111.98,2732.00,,30.00,,27.10,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
112.02,2733.00,,30.00,,27.10,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
112.05,2735.00,,30.00,,27.10,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
112.08,2736.00,,30.00,,27.10,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
112.12,2737.00,,30.00,,27.10,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
112.15,2738.00,,30.00,,26.70,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
112.19,2741.00,,30.00,,26.70,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
112.22,2743.00,,30.00,,26.70,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
112.25,2744.00,,30.00,,26.70,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
112.28,2745.00,,30.00,,26.70,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
112.32,2746.00,,30.00,,26.70,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
112.35,2747.00,,30.00,,26.70,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
112.38,2749.00,,30.00,,26.70,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
112.42,2751.00,,30.00,,26.70,,30.00,,43.00,,33.00,,3.00,,10.00,20.00,,
112.45,2752.00,,30.00,,26.70,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
112.48,2753.00,,30.00,,26.70,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
112.52,2754.00,,30.00,,26.70,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
112.55,2755.00,,30.00,,26.70,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
112.58,2757.00,,30.00,,26.70,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
112.62,2759.00,,30.00,,26.70,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
112.65,2760.00,,30.00,,26.70,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
112.68,2761.00,,30.00,,26.70,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
112.72,2762.00,,30.00,,26.70,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
112.75,2763.00,,30.00,,26.70,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
112.79,2765.00,,30.00,,26.70,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
112.82,2766.00,,30.00,,26.70,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
112.85,2768.00,,30.00,,26.70,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
112.88,2769.00,,30.00,,26.70,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
112.92,2770.00,,30.00,,26.70,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
112.95,2771.00,,30.00,,26.70,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
112.99,2773.00,,30.00,,26.20,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
113.02,2774.00,,30.00,,26.20,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
113.05,2776.00,,30.00,,26.20,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
113.09,2777.00,,30.00,,26.20,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
113.12,2778.00,,30.00,,26.20,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
113.16,2779.00,,30.00,,26.20,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
113.19,2781.00,,30.00,,26.20,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
113.22,2782.00,,31.00,,26.20,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
113.25,2784.00,,31.00,,26.20,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
113.29,2785.00,,31.00,,26.20,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
113.32,2786.00,,31.00,,26.20,,29.60,,43.00,,33.00,,3.00,,10.00,20.00,,
113.35,2787.00,,31.00,,26.20,,29.20,,43.00,,33.00,,3.00,,10.00,20.00,,
113.38,2789.00,,31.00,,26.20,,29.20,,43.00,,33.00,,3.00,,10.00,20.00,,
113.42,2790.00,,31.00,,26.20,,29.20,,43.00,,33.00,,3.00,,10.00,20.00,,
113.45,2792.00,,31.00,,26.20,,29.20,,43.00,,33.00,,3.00,,10.00,20.00,,
113.49,2793.00,,31.00,,26.20,,29.20,,43.00,,33.00,,3.00,,10.00,20.00,,
